#{"t_start": 1753900099.014961, "env_id": "None"}
r,l,t
9.2,9,23.040992
9.3,8,23.04217
9.3,8,23.043349
9.3,8,23.044547
9.3,8,23.045726
9.3,8,23.046909
-10.2,3,23.04737
-10.1,2,23.047683
9.3,8,23.048868
9.3,8,23.050047
9.3,8,23.051231
-10.4,5,23.05197
8.3,9,23.053299
9.3,8,23.054481
9.3,8,23.055658
9.2,9,23.056981
9.0,11,23.058595
9.3,8,23.059783
-10.1,2,23.060089
-10.5,6,23.060986
-10.7,8,23.062189
9.2,9,23.063507
9.1,10,23.064967
9.3,8,23.066137
9.3,8,23.067314
9.1,10,23.068784
9.2,9,23.070111
9.3,8,23.071296
-10.2,3,23.071751
9.3,8,23.07292
8.1,11,23.074535
9.3,8,23.075713
9.2,9,23.077041
9.3,8,23.078208
9.3,8,23.079379
9.3,8,23.08056
9.3,8,23.081732
-10.1,2,23.082042
9.3,8,23.083215
9.3,8,23.084388
9.3,8,23.085561
9.2,9,23.086881
8.3,9,23.088203
9.3,8,23.089387
-10.0,1,23.089552
-10.0,1,23.089716
9.3,8,23.090889
9.2,9,23.092197
-10.1,2,23.092512
9.2,9,23.093829
9.3,8,23.095005
9.1,10,23.096462
9.3,8,23.097692
9.3,8,23.098892
9.3,8,23.100086
9.2,9,23.101422
9.3,8,23.102607
9.3,8,23.103799
9.3,8,23.104983
-12.7,10,23.106522
8.3,9,23.107874
-10.8,9,23.10921
9.3,8,23.1104
9.2,9,23.111735
9.3,8,23.112924
9.2,9,23.114255
-10.1,2,23.114567
9.3,8,23.115764
9.3,8,23.116952
9.3,8,23.118141
9.3,8,23.119327
8.3,9,23.120661
9.2,9,23.122008
9.3,8,23.123242
9.3,8,23.124448
8.3,9,23.12583
9.3,8,23.127018
-10.1,2,23.127333
9.3,8,23.128513
9.3,8,23.129739
-10.6,7,23.130776
9.3,8,23.131963
9.1,10,23.133439
9.3,8,23.134627
9.3,8,23.135814
-10.7,8,23.136998
-10.7,8,23.138203
-10.6,7,23.139246
9.3,8,23.140431
7.2,11,23.142056
9.2,9,23.143384
9.3,8,23.144571
9.3,8,23.145759
9.0,11,23.147382
9.3,8,23.14857
9.3,8,23.149755
9.3,8,23.150941
-10.2,3,23.151399
9.3,8,23.152592
7.3,10,23.154062
9.3,8,23.155247
9.3,8,23.156424
8.9,12,23.158209
8.3,9,23.159563
-10.4,5,23.160328
-10.5,6,23.161235
9.3,8,23.162443
9.3,8,23.163654
9.3,8,23.164865
-10.2,3,23.165332
9.2,9,23.166686
-10.0,1,23.166862
9.3,8,23.168069
9.3,8,23.169275
8.3,9,23.170635
9.2,9,23.171995
-10.1,2,23.172312
-10.0,1,23.172482
9.3,8,23.173695
-10.6,7,23.174754
8.2,10,23.17626
9.3,8,23.177595
9.3,8,23.178926
9.2,9,23.180299
8.3,9,23.181632
-10.7,8,23.182816
9.3,8,23.184008
-10.7,8,23.185195
-10.5,6,23.186095
-10.2,3,23.186549
9.3,8,23.187739
9.3,8,23.188963
9.3,8,23.190159
8.3,9,23.19151
9.2,9,23.192837
9.3,8,23.19402
8.2,10,23.1955
8.3,9,23.196839
9.2,9,23.198172
9.1,10,23.199648
9.2,9,23.200988
9.2,9,23.202333
9.3,8,23.203518
-10.3,4,23.204124
9.3,8,23.20531
9.3,8,23.206493
9.3,8,23.207695
9.2,9,23.209035
9.3,8,23.21022
9.3,8,23.211412
9.3,8,23.212592
9.2,9,23.213925
9.3,8,23.215121
9.2,9,23.216467
-10.1,2,23.216786
9.3,8,23.217987
9.3,8,23.219176
9.3,8,23.220364
7.2,10,23.221865
-10.0,1,23.222032
8.1,11,23.223655
9.3,8,23.22484
-10.4,5,23.225591
9.2,9,23.22692
-10.7,8,23.228107
-10.8,9,23.229452
9.3,8,23.230651
9.3,8,23.231862
9.3,8,23.233085
9.3,8,23.234295
9.0,11,23.235939
9.0,11,23.237595
-10.1,2,23.237906
-10.1,2,23.23822
9.3,8,23.239401
9.2,9,23.24073
-10.2,3,23.24119
9.3,8,23.242371
-10.2,3,23.242834
9.3,8,23.244043
9.2,9,23.245377
9.3,8,23.246562
9.3,8,23.247756
9.2,9,23.249073
9.2,9,23.250397
9.3,8,23.251578
-10.0,1,23.251743
9.3,8,23.252925
9.3,8,23.254108
9.3,8,23.255295
9.3,8,23.256497
-10.3,4,23.257113
-10.3,4,23.257747
-10.3,4,23.258372
-10.3,4,23.259004
9.2,9,23.260393
-10.3,4,23.26104
-10.7,8,23.262283
9.2,9,23.263668
9.2,9,23.265062
9.3,8,23.266305
9.3,8,23.267541
7.3,9,23.268924
9.3,8,23.270162
-10.0,1,23.270343
-10.0,1,23.270513
9.1,10,23.272044
9.2,9,23.601269
9.3,8,23.602541
9.1,10,23.604036
9.3,8,23.605229
9.3,8,23.606413
9.0,11,23.608028
9.3,8,23.609215
-10.0,1,23.609383
-10.0,1,23.609547
9.3,8,23.610718
9.3,8,23.611889
8.3,9,23.6132
-10.7,8,23.614377
9.2,9,23.615693
-10.6,7,23.616729
-10.6,7,23.617754
-11.6,8,23.618926
-10.5,6,23.61982
9.3,8,23.621001
9.1,10,23.62247
9.2,9,23.623785
9.3,8,23.624958
9.2,9,23.626271
9.3,8,23.627442
9.3,8,23.628625
9.3,8,23.62996
9.3,8,23.631234
9.3,8,23.632458
9.2,9,23.633817
-10.2,3,23.634292
9.3,8,23.635498
9.3,8,23.636702
9.3,8,23.637906
9.0,11,23.639548
9.2,9,23.640891
9.1,10,23.642378
9.3,8,23.643568
9.3,8,23.644761
9.3,8,23.645972
9.1,10,23.647452
9.1,10,23.648929
-10.4,5,23.649678
-10.6,7,23.650722
9.3,8,23.65191
9.3,8,23.653101
9.3,8,23.654292
9.3,8,23.655477
9.2,9,23.656804
9.3,8,23.658003
8.3,9,23.659344
-10.7,8,23.660537
9.3,8,23.661721
9.2,9,23.663055
14.1,11,23.664681
-10.1,2,23.664993
-10.1,2,23.665308
9.3,8,23.666497
9.3,8,23.667682
9.3,8,23.66887
9.3,8,23.670059
9.3,8,23.671246
-12.1,3,23.671703
9.3,8,23.67289
9.3,8,23.674078
8.9,12,23.675852
9.3,8,23.677039
9.3,8,23.678226
9.3,8,23.679412
-10.8,9,23.680751
-10.6,7,23.681793
9.1,10,23.683273
9.3,8,23.68447
9.2,9,23.685802
9.1,10,23.687279
-10.3,4,23.687887
9.3,8,23.689076
9.3,8,23.690272
6.2,12,23.692052
9.3,8,23.693234
9.1,10,23.694711
9.1,10,23.696188
9.2,9,23.697518
-10.1,2,23.697828
9.2,9,23.699156
-10.4,5,23.699911
9.3,8,23.701101
9.0,11,23.70272
9.3,8,23.703905
-10.6,7,23.704982
9.3,8,23.70617
9.0,11,23.707796
9.3,8,23.708995
-10.3,4,23.709606
9.3,8,23.710802
-11.4,6,23.711701
-10.7,8,23.71291
9.3,8,23.714094
9.3,8,23.715283
-10.0,1,23.715451
9.3,8,23.716635
9.1,10,23.718123
9.3,8,23.719322
8.2,10,23.720802
-10.3,4,23.7214
-10.1,2,23.721712
-10.1,2,23.722047
9.3,8,23.723273
9.3,8,23.724464
-10.1,2,23.724781
9.2,9,23.726133
9.2,9,23.727489
9.3,8,23.728686
9.3,8,23.729888
9.3,8,23.731072
9.3,8,23.732254
9.3,8,23.733439
9.3,8,23.734617
9.2,9,23.735944
9.3,8,23.737144
9.1,10,23.738647
-10.1,2,23.738965
7.0,13,23.740911
-10.0,1,23.74108
9.3,8,23.742276
8.2,10,23.743761
9.3,8,23.744966
-10.1,2,23.745283
-10.0,1,23.745453
9.1,10,23.746929
9.3,8,23.748116
-10.1,2,23.748429
-10.2,3,23.748887
9.3,8,23.750085
9.2,9,23.751438
9.3,8,23.752644
-10.0,1,23.752809
9.3,8,23.753989
9.3,8,23.75518
9.3,8,23.756361
9.3,8,23.757548
-10.2,3,23.75801
9.2,9,23.75934
9.2,9,23.760672
9.2,9,23.762004
-10.3,4,23.762611
-10.3,4,23.763217
9.3,8,23.764397
9.2,9,23.765725
-10.5,6,23.766621
-10.7,8,23.767805
-10.4,5,23.768555
9.3,8,23.769748
9.3,8,23.770927
-10.1,2,23.771241
-10.1,2,23.771551
-10.0,1,23.771717
9.1,10,23.773191
9.2,9,23.774521
9.3,8,23.775701
-10.5,6,23.776595
7.3,10,23.77808
9.0,11,23.779706
9.3,8,23.780889
-10.1,2,23.781202
-10.0,1,23.781364
9.2,9,23.782687
9.3,8,23.783863
9.3,8,23.785053
9.3,8,23.786262
9.2,9,23.787612
9.3,8,23.788822
9.2,9,23.790184
9.3,8,23.791389
9.2,9,23.792744
-10.4,5,23.793508
9.3,8,23.794711
9.3,8,23.795913
-10.4,5,23.796672
9.3,8,23.797856
-10.3,4,23.798462
-10.4,5,23.799211
9.1,10,23.800687
9.1,10,23.802181
9.3,8,23.803384
9.0,11,23.805032
-10.9,10,23.80651
-10.5,6,23.807405
9.3,8,23.808586
9.3,8,23.809772
-10.5,6,23.810664
9.3,8,23.811845
9.2,9,23.813174
9.0,11,23.814791
9.3,8,23.815978
9.3,8,23.817158
9.3,8,23.818345
9.3,8,23.819535
9.3,8,23.820722
-10.2,3,23.821179
9.3,8,23.822367
9.2,9,23.823696
-10.6,7,23.824733
9.2,9,23.826062
-10.6,7,23.827104
9.3,8,23.828287
9.3,8,23.829477
9.3,8,23.830663
8.8,13,23.832588
8.9,12,23.834388
-10.0,1,23.834558
9.3,8,23.835767
9.1,10,23.83727
9.3,8,23.838488
9.3,8,23.839701
9.3,8,23.840907
-11.6,8,23.842113
-10.5,6,23.843053
-10.3,4,23.843668
8.2,10,23.845163
9.3,8,23.846366
9.3,8,23.847571
9.2,9,23.848918
9.3,8,23.850134
9.3,8,23.851343
9.3,8,23.852547
9.3,8,23.853758
9.3,8,23.854938
9.2,9,23.856275
-10.2,3,23.856745
9.1,10,23.85822
8.1,11,23.859841
9.3,8,23.861023
9.2,9,23.862348
9.3,8,23.863775
8.3,9,23.865214
-10.1,2,23.865549
9.1,10,23.867089
9.3,8,23.86834
8.3,9,23.869718
9.3,8,23.870943
9.3,8,23.872163
8.3,9,23.873536
9.3,8,23.874745
-10.0,1,23.874918
9.3,8,23.876135
9.0,11,23.877799
9.2,9,23.879173
9.3,8,23.880453
9.1,10,23.882076
9.2,9,23.883455
9.2,9,23.884805
9.3,8,23.886007
-10.0,1,23.886179
-11.0,2,23.886494
9.1,10,23.887975
9.3,8,23.889159
9.3,8,23.890355
9.3,8,23.891544
9.3,8,23.892737
9.3,8,23.893933
9.2,9,23.895265
9.3,8,23.896446
-10.2,3,23.896951
9.3,8,23.898147
9.3,8,23.899343
9.1,10,23.900813
-10.1,2,23.901127
-10.2,3,23.901585
9.1,10,23.903057
9.3,8,23.904238
-10.2,3,23.9047
9.2,9,23.906025
9.3,8,23.907218
9.3,8,24.26144
9.3,8,24.262412
9.3,8,24.26333
9.3,8,24.264472
9.3,8,24.265435
9.3,8,24.26655
9.3,8,24.267714
9.3,8,24.268674
9.3,8,24.269605
-10.1,2,24.269854
