#{"t_start": 1753948336.807643, "env_id": "None"}
r,l,t
9.3,8,65.551092
-10.5,6,65.552302
-10.4,5,65.55429
9.3,8,65.55646
9.3,8,65.558809
9.3,8,65.560815
-10.2,3,65.561132
9.3,8,65.563069
9.3,8,65.564978
9.3,8,65.566864
9.3,8,65.569444
9.3,8,65.571754
9.3,8,65.573837
9.3,8,65.575878
9.3,8,65.577736
9.3,8,65.579677
9.3,8,65.581645
9.3,8,65.583593
9.2,9,65.586052
9.3,8,65.588374
9.3,8,65.590876
-10.3,4,65.591767
-10.7,8,65.593708
9.3,8,65.595735
9.3,8,65.597781
9.3,8,65.599769
9.2,9,65.601791
9.3,8,65.603928
9.3,8,65.606125
7.3,9,65.608223
9.3,8,65.610717
9.3,8,65.612692
9.3,8,65.614767
9.3,8,65.616803
-10.2,3,65.617698
9.3,8,65.619641
9.3,8,65.622719
9.3,8,65.624679
9.3,8,65.626556
-10.0,1,65.626677
-11.2,13,65.630287
-10.4,5,65.632014
-10.3,4,65.633034
-10.7,8,65.635016
9.3,8,65.636964
9.3,8,65.639237
9.3,8,65.641284
9.3,8,65.643245
9.3,8,65.64509
9.3,8,65.646918
9.3,8,65.649324
-10.2,3,65.649622
-10.3,4,65.650544
9.3,8,65.652461
8.3,9,65.655704
9.3,8,65.657684
9.3,8,65.659673
9.3,8,65.661641
9.3,8,65.663524
9.1,10,65.665519
9.3,8,65.668021
9.3,8,65.670029
-10.6,7,65.672508
-10.7,8,65.674705
9.3,8,65.67678
9.1,10,65.67924
-10.4,5,65.680992
9.1,10,65.682992
9.3,8,65.684848
9.3,8,65.687084
-10.2,3,65.689223
9.3,8,65.691184
9.3,8,65.693143
9.3,8,65.69516
9.3,8,65.697181
-10.0,1,65.697308
9.2,9,65.699341
-10.0,1,65.700069
9.3,8,65.702016
9.1,10,65.704337
9.3,8,65.707095
9.3,8,65.709071
-10.6,7,65.71096
9.3,8,65.713072
9.3,8,65.714986
9.3,8,65.716841
9.3,8,65.718746
9.3,8,65.721004
9.3,8,65.723013
-10.0,1,65.723133
-10.0,1,65.723807
7.3,9,65.726378
9.3,8,65.728303
-10.3,4,65.729304
-10.1,2,65.729533
-10.2,3,65.73051
9.2,9,65.732526
9.3,8,65.734416
9.3,8,65.736433
9.3,8,65.738706
7.3,9,65.741253
9.3,8,65.743177
9.3,8,65.745319
9.3,8,65.747798
9.3,8,65.749801
9.3,8,65.751744
9.3,8,65.754252
-10.0,1,65.755209
9.3,8,65.7572
9.3,8,65.759136
9.3,8,65.762006
9.3,8,65.764207
9.3,8,65.766559
-10.3,4,65.767685
9.3,8,65.769613
9.3,8,65.771965
-10.4,5,65.773169
9.3,8,65.775097
9.3,8,65.77697
9.3,8,65.778823
9.3,8,65.781251
9.2,9,65.783286
9.3,8,65.785229
9.3,8,65.787437
9.3,8,65.789612
9.3,8,65.791515
9.3,8,65.793357
9.3,8,65.795182
-10.5,6,65.796803
9.3,8,65.798714
-10.2,3,65.799545
9.3,8,65.801415
-10.1,2,65.802205
-10.1,2,65.802405
9.3,8,65.804576
-10.3,4,65.805702
-10.1,2,65.806525
-10.5,6,65.807731
9.3,8,65.809629
9.2,9,65.812225
-10.2,3,65.813022
9.3,8,65.815017
9.3,8,65.816949
9.3,8,65.819191
9.3,8,65.821466
9.3,8,65.823461
9.3,8,65.82554
-10.0,1,65.826322
9.3,8,65.828275
9.3,8,65.830135
9.3,8,65.832552
9.3,8,65.834513
-10.7,8,65.836433
9.3,8,65.838932
9.3,8,65.840934
-10.7,8,65.842815
9.3,8,65.844678
9.3,8,65.84658
9.3,8,65.848445
9.3,8,65.850345
-10.3,4,65.851811
-10.4,5,65.852942
9.3,8,65.8553
9.3,8,65.857369
-10.4,5,65.858509
9.3,8,65.860457
-10.0,1,65.860573
9.3,8,65.862455
8.3,9,65.865037
9.3,8,65.866899
9.3,8,65.869486
9.3,8,65.871802
9.3,8,65.873974
9.3,8,65.876054
9.3,8,65.877961
9.3,8,65.879854
-10.6,7,65.881095
9.3,8,65.883032
9.3,8,65.885194
9.3,8,65.887106
9.3,8,65.890135
9.3,8,65.892072
9.3,8,65.894205
9.3,8,65.896331
9.3,8,65.898578
-10.0,1,65.899381
9.3,8,65.901605
9.3,8,65.904005
9.3,8,65.906474
9.3,8,65.908667
9.3,8,65.911308
9.3,8,65.913418
9.3,8,65.915574
9.3,8,65.917594
9.3,8,65.919656
-10.3,4,65.921546
9.3,8,65.923782
9.3,8,65.9259
9.3,8,65.928004
9.3,8,65.930181
9.3,8,65.93286
-10.5,6,65.934074
9.3,8,65.936182
-10.2,3,65.937688
9.3,8,65.939978
9.2,9,65.942234
-10.1,2,65.943203
9.3,8,65.945718
9.3,8,65.947809
9.3,8,65.949896
9.3,8,65.952491
-10.8,9,65.954999
8.3,9,65.957604
9.3,8,65.959675
-10.7,8,65.96168
9.3,8,65.963703
9.3,8,65.965715
9.3,8,65.967699
9.3,8,65.96968
9.3,8,65.972033
9.3,8,65.974716
9.3,8,65.976742
9.1,10,65.979628
-10.4,5,65.980776
9.3,8,65.982831
9.3,8,65.984855
9.3,8,65.986947
9.2,9,65.989355
9.3,8,65.991459
9.3,8,65.993546
9.3,8,65.996404
9.3,8,65.998845
9.3,8,66.001428
9.3,8,66.003772
9.3,8,66.006817
9.1,10,66.009892
9.3,8,66.012098
-10.4,5,66.013271
9.2,9,66.015515
9.3,8,66.017656
6.4,18,66.023753
-10.1,2,66.024039
9.2,9,66.026607
9.3,8,66.02867
9.3,8,66.030656
-10.1,2,66.031502
-10.0,1,66.031628
9.3,8,66.033636
-10.3,4,66.034695
9.3,8,66.036709
9.3,8,66.040072
9.3,8,66.042287
9.1,10,66.045299
-10.1,2,66.04556
-10.2,3,66.04658
-10.1,2,66.046805
-10.0,1,66.047558
8.3,9,66.049633
9.3,8,66.051664
9.3,8,66.053697
9.3,8,66.056903
9.3,8,66.058914
7.3,9,66.060983
9.3,8,66.063089
9.3,8,66.065216
-10.2,3,66.066131
9.1,10,66.06832
9.3,8,66.07037
-10.4,5,66.07243
9.3,8,66.074368
9.3,8,66.076831
9.1,10,66.078982
9.3,8,66.080978
-10.2,3,66.08196
9.3,8,66.083984
9.3,8,66.085868
9.3,8,66.088231
-10.0,1,66.088372
9.3,8,66.090311
9.3,8,66.09223
-10.0,1,66.092861
-10.0,1,66.093588
9.3,8,66.095813
9.3,8,66.09774
9.3,8,66.099828
9.3,8,66.101794
9.3,8,66.103855
9.3,8,66.10616
9.3,8,66.108092
9.3,8,66.110064
9.3,8,66.112809
-10.3,4,66.113962
-10.3,4,66.115011
-10.6,7,66.116321
-10.6,7,66.118446
9.3,8,66.120847
9.2,9,66.123124
9.3,8,66.125198
7.3,9,66.127818
9.3,8,66.129865
9.3,8,66.132578
9.3,8,66.134778
14.3,9,66.137508
-10.1,2,66.137773
9.3,8,66.140191
7.3,9,66.142757
-10.3,4,66.143782
7.3,9,66.145865
9.3,8,66.147913
9.3,8,66.149859
-10.2,3,66.151303
9.3,8,66.153307
9.3,8,66.155618
9.3,8,66.1577
9.2,9,66.159707
9.3,8,66.161999
-10.4,5,66.16317
9.3,8,66.165114
9.3,8,66.16708
9.3,8,66.169058
-10.7,8,66.172226
-11.7,9,66.17445
-10.6,7,66.176619
9.3,8,66.178733
9.3,8,66.180808
-10.2,3,66.181744
9.2,9,66.184077
9.3,8,66.186205
-10.2,3,66.187316
-10.1,2,66.187652
9.3,8,66.190488
9.3,8,66.192655
9.3,8,66.194841
9.3,8,66.196986
-10.2,3,66.19799
-10.5,6,66.199885
-10.4,5,66.201021
9.3,8,66.203066
9.3,8,66.205499
9.3,8,66.207593
9.3,8,66.210265
9.3,8,66.212376
9.3,8,66.21442
9.3,8,66.216606
-10.3,4,66.217653
-10.1,2,66.21787
9.3,8,66.219959
-10.6,7,66.222298
8.3,9,66.224358
9.3,8,66.226246
9.3,8,66.228772
9.3,8,66.23104
9.3,8,66.233045
9.3,8,66.235032
9.3,8,66.237143
9.3,8,66.239818
9.3,8,66.241771
9.3,8,66.243723
9.3,8,66.245578
9.3,8,66.24744
9.3,8,66.249943
9.3,8,66.251888
9.3,8,66.254058
9.1,10,66.256977
9.3,8,66.258866
9.3,8,66.260793
8.3,9,66.262695
-10.5,6,66.264363
-10.5,6,66.265488
9.3,8,66.267327
9.3,8,66.269818
9.3,8,66.272147
7.3,9,66.274173
9.3,8,66.276124
9.3,8,66.277996
-10.1,2,66.278748
9.3,8,66.280781
9.3,8,66.282762
9.3,8,66.284651
9.3,8,66.286543
9.3,8,66.289509
9.3,8,66.291472
9.3,8,66.293621
9.3,8,66.296038
9.3,8,66.297944
9.3,8,66.299886
9.3,8,66.301737
9.3,8,66.303715
9.3,8,66.306087
9.3,8,66.307964
9.3,8,66.310476
9.1,10,66.312564
9.3,8,66.314531
-10.3,4,66.315649
9.2,9,66.318255
-10.4,5,66.319314
9.3,8,66.321875
-10.7,8,66.323835
9.3,8,66.325788
9.3,8,66.327636
9.3,8,66.330088
9.3,8,66.331938
9.0,11,66.334799
9.3,8,66.336775
9.3,8,66.339235
9.3,8,66.341225
9.3,8,66.343134
9.3,8,66.345105
-10.3,4,66.346113
9.3,8,66.348019
9.3,8,66.350385
9.3,8,66.352274
-10.6,7,66.353579
-10.5,6,66.355691
9.3,8,66.357691
9.3,8,66.359628
9.3,8,66.361921
9.3,8,66.363804
-12.6,8,66.365607
-10.5,6,66.366731
8.3,9,66.369922
9.3,8,66.372325
-10.2,3,66.372648
-10.2,3,66.373614
-10.1,2,66.3744
9.3,8,66.376415
9.3,8,66.378282
9.3,8,66.38028
-10.7,8,66.38236
-10.5,6,66.3836
9.3,8,66.3861
9.3,8,66.388363
9.3,8,66.390574
9.2,9,66.392698
9.3,8,66.394722
-10.5,6,66.396522
9.3,8,66.39838
9.3,8,66.400257
-10.4,5,66.401288
9.3,8,66.403219
-11.4,6,66.406275
9.3,8,66.408344
9.3,8,66.410565
9.3,8,66.412841
-10.3,4,66.413905
9.3,8,66.416173
9.3,8,66.418385
7.3,9,66.420633
-10.0,1,66.420857
-10.0,1,66.420992
-10.0,1,66.422531
-10.0,1,66.42267
9.3,8,66.424817
9.3,8,66.426885
9.3,8,66.429277
9.3,8,66.431301
-10.3,4,66.432255
9.3,8,66.434279
9.2,9,66.436258
9.3,8,66.438581
-10.3,4,66.440128
-10.1,2,66.440902
9.3,8,66.442801
9.3,8,66.444824
9.3,8,66.446866
9.3,8,66.448847
8.3,9,66.450837
9.3,8,66.452795
9.3,8,66.455008
9.3,8,66.456894
9.3,8,66.459423
9.3,8,66.461435
9.3,8,66.463422
9.3,8,66.46541
9.3,8,66.467274
8.3,9,66.469219
9.3,8,66.471675
9.3,8,66.473579
9.3,8,66.475503
9.2,9,66.477436
9.3,8,66.479922
9.3,8,66.481763
9.3,8,66.483696
-10.4,5,66.485521
9.3,8,66.48777
-12.6,8,66.489875
-12.4,6,66.491119
9.3,8,66.493392
9.3,8,66.498572
9.3,8,66.505581
-10.4,5,66.507242
-10.5,6,66.508981
-10.4,5,66.510087
-10.5,6,66.511876
9.3,8,66.514007
-10.7,8,66.515991
9.3,8,66.517938
-2.0,20,66.52302
-2.0,20,66.527868
9.3,8,66.529793
9.3,8,66.532257
9.3,8,66.534181
9.3,8,66.536123
9.3,8,66.53853
-10.3,4,66.539558
-10.1,2,66.539781
-10.0,1,66.539891
9.3,8,66.541914
9.3,8,66.543856
9.2,9,66.546392
9.3,8,66.548927
-10.8,9,66.551031
9.3,8,66.553073
9.3,8,66.555624
-10.3,4,66.556694
-10.4,5,66.557767
9.3,8,66.559697
9.3,8,66.56163
9.3,8,66.563543
9.3,8,66.565716
9.3,8,66.568206
9.3,8,66.570331
9.3,8,66.572729
9.3,8,66.5748
9.3,8,66.576756
9.3,8,66.578689
9.3,8,66.580621
9.3,8,66.582475
9.3,8,66.584384
9.3,8,66.586285
9.3,8,66.589192
9.3,8,66.591212
9.3,8,66.593233
-10.6,7,66.595087
9.3,8,66.596973
9.3,8,66.598817
9.3,8,66.600681
9.3,8,66.602578
9.3,8,66.60495
9.3,8,66.606924
9.3,8,66.609522
9.3,8,66.611475
7.1,11,66.614572
-10.7,8,66.616664
9.3,8,66.618717
8.3,9,66.621328
9.3,8,66.623353
9.3,8,66.625303
9.3,8,66.627197
9.3,8,66.62919
-10.8,9,66.632085
9.3,8,66.63407
9.3,8,66.636156
9.3,8,66.638487
9.3,8,66.640432
7.3,9,66.642497
9.3,8,66.644485
9.3,8,66.64642
9.3,8,66.648382
9.3,8,66.650282
9.3,8,66.65283
-10.4,5,66.654753
-10.6,7,66.656118
-10.7,8,66.658327
9.3,8,66.660323
-10.7,8,66.662318
-10.6,7,66.664213
9.3,8,66.666163
9.3,8,66.668032
9.3,8,66.669888
9.3,8,66.672929
9.3,8,66.674943
9.3,8,66.676942
9.3,8,66.678936
9.3,8,66.680903
-10.2,3,66.681779
9.3,8,66.683869
9.3,8,66.685867
9.3,8,66.688466
9.3,8,66.690652
9.3,8,66.693195
9.3,8,66.695138
-10.1,2,66.695303
9.3,8,66.69787
-10.2,3,66.698856
9.3,8,66.70084
9.3,8,66.702737
-10.4,5,66.703984
9.3,8,66.706242
7.3,9,66.708692
9.3,8,66.711261
9.3,8,66.713174
9.3,8,66.715133
9.3,8,66.717113
-10.1,2,66.717334
-10.0,1,66.717443
8.3,9,66.719939
-10.2,3,66.720188
9.3,8,66.722623
9.3,8,66.724535
-10.6,7,66.726962
9.3,8,66.728978
9.3,8,66.730939
9.3,8,66.733089
9.3,8,66.734964
9.3,8,66.736896
9.3,8,66.739343
9.3,8,66.741312
9.3,8,66.743172
9.3,8,66.745056
9.3,8,66.748816
9.3,8,66.750795
9.3,8,66.753055
9.3,8,66.755458
-10.4,5,66.756579
-10.4,5,66.758313
9.3,8,66.760222
9.3,8,66.762088
-10.3,4,66.763017
-10.3,4,66.764273
9.3,8,66.766808
9.3,8,66.768792
9.3,8,66.771083
9.3,8,66.773189
9.3,8,66.775076
9.3,8,66.776957
-10.7,8,66.778857
-10.6,7,66.780119
9.3,8,66.782008
-10.2,3,66.782918
9.3,8,66.785588
-10.4,5,66.786746
-10.5,6,66.788929
9.3,8,66.791034
9.3,8,66.793093
9.3,8,66.795079
9.3,8,66.797001
-10.4,5,66.798099
-10.5,6,66.799837
9.3,8,66.801685
9.3,8,66.804456
9.3,8,66.80657
9.3,8,66.808705
9.3,8,66.810709
9.1,10,66.812813
9.3,8,66.814791
9.3,8,66.816782
9.3,8,66.818704
9.3,8,66.820873
9.3,8,66.823029
9.3,8,66.825624
9.3,8,66.827588
9.3,8,66.829954
9.3,8,66.831995
-10.1,2,66.832776
-10.5,6,66.833967
9.3,8,66.835885
9.3,8,66.838293
-10.5,6,66.84007
-10.2,3,66.840378
9.3,8,66.842922
-10.4,5,66.844674
9.2,9,66.846692
9.3,8,66.848823
9.3,8,66.8508
9.3,8,66.852741
9.3,8,66.855177
-10.7,8,66.85715
9.3,8,66.859011
9.3,8,66.860991
9.3,8,66.863473
-10.4,5,66.864597
9.2,9,66.866548
-10.5,6,66.868441
7.3,9,66.870538
9.3,8,66.872782
9.3,8,66.87506
-10.3,4,66.876268
9.3,8,66.878542
9.3,8,66.880943
9.3,8,66.884164
8.9,12,66.889389
9.3,8,66.891577
9.3,8,66.893884
9.3,8,66.896665
-10.0,1,66.896854
-10.0,1,66.89792
9.3,8,66.90088
9.3,8,66.905923
9.2,9,66.90838
9.2,9,66.912503
9.3,8,66.91813
9.3,8,66.924265
9.3,8,66.926525
9.3,8,66.928758
9.3,8,66.931192
9.3,8,66.933362
9.3,8,66.935551
-10.4,5,66.937412
9.3,8,66.939565
9.3,8,66.9423
9.3,8,66.944494
9.3,8,66.946475
9.3,8,66.948588
9.3,8,66.950577
-10.0,1,66.951276
9.3,8,66.953306
9.3,8,66.955574
9.3,8,66.957616
9.3,8,66.959534
9.3,8,66.962101
9.3,8,66.964091
9.3,8,66.966157
9.3,8,66.968243
9.3,8,66.970282
9.3,8,66.972698
9.3,8,66.974746
-10.6,7,66.976049
-10.7,8,66.978017
9.3,8,66.97988
9.3,8,66.982758
9.3,8,66.984782
-10.3,4,66.98579
-10.3,4,66.986868
-10.2,3,66.988068
9.3,8,66.990084
9.3,8,66.992072
9.1,10,66.994715
9.2,9,66.996609
9.3,8,66.998436
9.3,8,67.001168
9.3,8,67.00318
-10.5,6,67.004598
9.3,8,67.006757
9.3,8,67.008743
-10.7,8,67.010653
-10.9,10,67.013346
9.3,8,67.015297
9.3,8,67.01721
9.3,8,67.019111
9.3,8,67.022466
9.3,8,67.024489
9.3,8,67.02652
9.3,8,67.028481
9.3,8,67.030397
9.3,8,67.032604
-10.1,2,67.032824
-10.1,2,67.033607
-10.0,1,67.033719
9.3,8,67.035581
-10.0,1,67.036193
9.3,8,67.038536
9.3,8,67.04058
9.3,8,67.042623
9.2,9,67.045293
9.3,8,67.047254
9.3,8,67.04948
-10.4,5,67.05053
9.3,8,67.052407
-10.3,4,67.053443
-10.2,3,67.055381
-10.5,6,67.056611
9.3,8,67.058676
9.3,8,67.060744
9.3,8,67.062755
9.3,8,67.064682
9.3,8,67.066739
9.3,8,67.068698
9.3,8,67.070896
9.3,8,67.073111
9.3,8,67.075697
9.3,8,67.07768
9.3,8,67.079782
9.3,8,67.081803
9.3,8,67.083821
9.3,8,67.085737
-10.2,3,67.086639
-10.3,4,67.087935
9.3,8,67.089946
9.3,8,67.091917
9.3,8,67.094522
-10.2,3,67.095388
9.1,10,67.097545
9.3,8,67.09966
9.3,8,67.101734
9.3,8,67.103728
9.3,8,67.106844
9.3,8,67.108824
9.3,8,67.110816
9.3,8,67.112802
9.3,8,67.115678
9.3,8,67.117657
-10.2,3,67.118661
-10.4,5,67.119795
-10.2,3,67.121038
9.1,10,67.123302
9.3,8,67.125261
9.3,8,67.127167
8.6,15,67.130827
9.3,8,67.132746
9.3,8,67.135184
-10.7,8,67.137571
9.3,8,67.139952
9.3,8,67.142075
-10.4,5,67.143186
9.3,8,67.145176
9.3,8,67.147216
9.3,8,67.149193
-11.6,8,67.151067
9.3,8,67.152945
-10.7,8,67.155834
9.3,8,67.157892
9.3,8,67.159916
9.3,8,67.162044
9.3,8,67.163986
9.3,8,67.166191
-10.1,2,67.16705
9.3,8,67.169032
9.3,8,67.17137
9.3,8,67.173402
9.3,8,67.17586
9.3,8,67.1778
9.3,8,67.179832
9.3,8,67.182143
8.3,9,67.184201
-10.2,3,67.185151
9.3,8,67.187635
9.3,8,67.189667
9.3,8,67.19161
-10.2,3,67.19248
9.3,8,67.195034
9.3,8,67.197028
9.3,8,67.198983
9.3,8,67.201017
9.3,8,67.203003
9.3,8,67.205436
9.1,10,67.207688
7.2,10,67.210289
9.3,8,67.212154
9.3,8,67.214008
9.3,8,67.216548
9.3,8,67.218531
-10.7,8,67.220796
9.3,8,67.222918
7.3,9,67.224987
14.3,9,67.226972
9.3,8,67.228934
9.3,8,67.230778
9.3,8,67.232733
9.3,8,67.234615
9.3,8,67.237339
9.3,8,67.239527
9.3,8,67.241582
9.3,8,67.243645
-10.3,4,67.244623
-10.3,4,67.245594
9.3,8,67.247871
9.3,8,67.249718
-10.1,2,67.25052
-10.1,2,67.250741
-10.1,2,67.252096
9.3,8,67.254463
9.3,8,67.256485
9.3,8,67.25851
9.3,8,67.26052
-10.5,6,67.261739
-10.6,7,67.263615
9.3,8,67.265595
9.3,8,67.267421
9.3,8,67.269349
9.3,8,67.272378
9.3,8,67.274411
-10.7,8,67.276489
9.3,8,67.278455
9.3,8,67.280405
9.3,8,67.282395
9.3,8,67.28435
9.1,10,67.286397
-10.5,6,67.288572
-10.4,5,67.289653
-10.3,4,67.291175
-10.2,3,67.292089
9.3,8,67.294078
9.3,8,67.296158
-10.3,4,67.297185
-10.1,2,67.29739
9.3,8,67.299312
9.3,8,67.301173
8.3,9,67.303905
9.3,8,67.306117
7.3,9,67.308757
9.3,8,67.310741
9.3,8,67.313142
9.3,8,67.315133
9.3,8,67.317025
9.3,8,67.318976
9.3,8,67.321326
9.3,8,67.323341
9.3,8,67.325282
9.3,8,67.327209
9.2,9,67.329726
9.3,8,67.331682
-10.2,3,67.332568
9.3,8,67.33464
7.0,1,67.334703
9.3,8,67.336715
9.3,8,67.339036
9.3,8,67.340981
9.3,8,67.342855
9.3,8,67.344736
9.3,8,67.347226
9.1,10,67.349901
9.2,9,67.352046
9.3,8,67.354353
9.3,8,67.356308
9.3,8,67.358319
9.3,8,67.360258
-10.5,6,67.361394
-10.5,6,67.363103
9.3,8,67.365023
-10.2,3,67.366466
-10.2,3,67.366773
-10.1,2,67.367612
-10.1,2,67.367818
-10.0,1,67.368535
9.3,8,67.370754
-10.0,1,67.370897
-10.4,5,67.372079
9.3,8,67.374143
9.3,8,67.376162
9.3,8,67.379113
9.3,8,67.381089
9.3,8,67.383148
-10.1,2,67.383965
9.3,8,67.385951
9.3,8,67.388306
9.3,8,67.390358
9.3,8,67.392336
9.3,8,67.394258
9.3,8,67.396203
9.3,8,67.398754
9.3,8,67.400739
9.3,8,67.402702
9.3,8,67.405146
9.3,8,67.407078
-10.6,7,67.408319
9.3,8,67.410295
9.3,8,67.41222
9.3,8,67.414083
9.3,8,67.415951
9.3,8,67.418632
-10.7,8,67.420775
9.3,8,67.422963
9.3,8,67.425052
9.3,8,67.426952
-10.7,8,67.428838
9.3,8,67.430722
-10.6,7,67.432565
9.3,8,67.43444
9.3,8,67.436349
8.3,9,67.4394
9.3,8,67.441442
9.3,8,67.443788
-10.1,2,67.444662
-10.0,1,67.444785
9.3,8,67.446756
9.3,8,67.448717
9.3,8,67.450821
-10.6,7,67.45262
9.3,8,67.454945
9.3,8,67.457556
9.3,8,67.459522
9.3,8,67.461515
9.3,8,67.46358
9.3,8,67.465507
9.3,8,67.467448
9.3,8,67.469424
7.3,9,67.471833
9.3,8,67.473792
9.1,10,67.476328
-10.0,1,67.476983
9.3,8,67.47888
9.3,8,67.480823
-10.6,7,67.482653
9.3,8,67.484869
9.3,8,67.486961
-10.0,1,67.487148
9.3,8,67.489503
9.3,8,67.491418
-10.0,1,67.491536
-10.0,1,67.492205
9.3,8,67.494327
9.3,8,67.496387
9.3,8,67.498393
-10.2,3,67.499313
9.3,8,67.501316
9.3,8,67.503323
9.3,8,67.50591
-2.9,20,67.510994
-10.3,4,67.512007
9.3,8,67.514537
9.3,8,67.516416
9.3,8,67.518438
-10.7,8,67.520728
-10.6,7,67.522867
9.2,9,67.52492
-10.4,5,67.525974
9.3,8,67.527893
9.3,8,67.529782
9.3,8,67.531749
8.3,9,67.534752
9.3,8,67.536715
-10.1,2,67.537
9.3,8,67.539207
9.3,8,67.541254
9.3,8,67.543273
9.3,8,67.545247
9.3,8,67.547148
9.3,8,67.549051
-10.0,1,67.549161
9.3,8,67.551717
-10.4,5,67.553475
9.3,8,67.555943
9.1,10,67.558108
9.3,8,67.560002
9.3,8,67.561935
9.3,8,67.563851
9.3,8,67.565761
9.3,8,67.567658
9.3,8,67.569534
9.3,8,67.572452
9.3,8,67.574786
9.2,9,67.576953
9.3,8,67.578993
9.3,8,67.580814
-10.1,2,67.581623
9.2,9,67.583695
5.3,10,67.58634
-10.3,4,67.587653
9.3,8,67.589731
9.3,8,67.592297
-10.6,7,67.593591
9.3,8,67.595575
8.3,9,67.598305
-10.1,2,67.598473
-10.0,1,67.598585
9.3,8,67.600459
9.3,8,67.602382
9.3,8,67.604721
9.3,8,67.606729
9.3,8,67.60934
9.2,9,67.611943
-10.0,1,67.612068
-10.0,1,67.61218
-10.1,2,67.612981
9.3,8,67.615194
-10.5,6,67.616397
9.3,8,67.618379
-10.1,2,67.619142
9.3,8,67.621544
9.3,8,67.624163
-10.4,5,67.625229
9.3,8,67.627119
9.3,8,67.629249
-10.5,6,67.630446
-10.5,6,67.632229
9.3,8,67.634151
9.3,8,67.636072
9.3,8,67.638425
9.3,8,67.640736
-10.3,4,67.642343
9.3,8,67.644369
-10.3,4,67.645381
-10.2,3,67.646291
-10.4,5,67.647371
9.3,8,67.649476
9.3,8,67.651393
9.3,8,67.653391
9.3,8,67.655887
9.3,8,67.657844
9.3,8,67.660419
-10.1,2,67.660635
9.3,8,67.66255
-10.4,5,67.664205
9.3,8,67.666281
9.3,8,67.668252
-10.4,5,67.669333
7.3,9,67.671859
9.3,8,67.673847
9.2,9,67.675794
-10.0,1,67.677019
-10.0,1,67.677141
9.3,8,67.679094
9.3,8,67.681047
9.3,8,67.683215
9.2,9,67.685303
9.3,8,67.687449
9.3,8,67.689652
-2.0,20,67.69435
-10.5,6,67.696115
8.9,12,67.69959
-10.0,1,67.699713
-10.0,1,67.699827
-12.0,2,67.700573
-2.0,20,67.706116
8.5,16,67.70997
9.3,8,67.711891
9.3,8,67.713832
-10.3,4,67.714838
-10.2,3,67.715144
9.3,8,67.71762
9.3,8,67.7196
9.3,8,67.72225
9.3,8,67.724371
9.3,8,67.726315
-10.5,6,67.728062
-10.5,6,67.729231
9.3,8,67.731157
9.3,8,67.73302
9.3,8,67.734848
9.3,8,67.737596
-10.3,4,67.738758
-10.3,4,67.739817
9.3,8,67.741912
-10.1,2,67.742757
9.3,8,67.744703
9.3,8,67.746562
9.3,8,67.748572
9.3,8,67.750521
9.3,8,67.752396
9.3,8,67.755375
-10.4,5,67.756519
9.3,8,67.758518
9.3,8,67.760648
9.3,8,67.762664
9.3,8,67.764611
-10.0,1,67.764726
9.3,8,67.766596
7.3,9,67.769168
-10.0,1,67.769294
9.3,8,67.772791
-2.0,20,67.777777
-10.8,9,67.779842
9.2,9,67.781765
9.3,8,67.783794
9.3,8,67.785665
9.3,8,67.788429
-12.7,9,67.791341
-10.7,8,67.793588
-10.6,7,67.795031
9.3,8,67.797959
9.3,8,67.800158
7.2,10,67.8031
9.1,10,67.80593
-10.4,5,67.807795
9.3,8,67.809937
9.2,9,67.812048
-10.5,6,67.813344
9.3,8,67.815516
-10.3,4,67.816627
-10.3,4,67.81837
9.3,8,67.821001
9.3,8,67.823151
9.3,8,67.825214
9.3,8,67.827167
9.3,8,67.829136
9.3,8,67.831099
9.3,8,67.833002
-10.1,2,67.833785
7.3,9,67.835822
9.3,8,67.838886
-10.4,5,67.840301
9.3,8,67.842327
9.3,8,67.844457
-10.7,8,67.846449
9.2,9,67.849011
9.3,8,67.850913
9.3,8,67.852826
9.3,8,67.855388
9.3,8,67.8575
9.3,8,67.86006
-10.7,8,67.862016
9.2,9,67.864075
7.3,9,67.86618
-10.6,7,67.868108
9.3,8,67.870174
9.3,8,67.872612
9.3,8,67.874536
9.3,8,67.87645
9.3,8,67.878312
9.3,8,67.880973
9.3,8,67.883031
9.3,8,67.885072
9.3,8,67.887334
9.3,8,67.889558
9.3,8,67.891547
9.3,8,67.893542
-10.7,8,67.895451
-10.5,6,67.896611
-10.3,4,67.897585
-10.6,7,67.900058
9.3,8,67.902045
9.3,8,67.90459
-10.3,4,67.905658
-10.2,3,67.906853
9.1,10,67.908999
9.3,8,67.910959
9.3,8,67.912928
9.3,8,67.914793
9.3,8,67.916682
9.3,8,67.919135
8.9,12,67.922543
9.3,8,67.924681
9.3,8,67.92672
9.3,8,67.928732
9.3,8,67.93066
9.3,8,67.932567
9.3,8,67.934497
9.3,8,67.936373
-10.0,1,67.937391
-10.4,5,67.939386
-10.6,7,67.941265
-10.5,6,67.94244
-10.1,2,67.943246
-10.1,2,67.943465
-10.1,2,67.944347
-10.1,2,67.944595
-10.0,1,67.944714
9.3,8,67.946736
9.3,8,67.948712
9.3,8,67.951253
9.2,9,67.95496
9.3,8,67.957452
-10.1,2,67.95768
9.3,8,67.959741
9.3,8,67.961717
-10.3,4,67.962664
-10.2,3,67.963552
9.3,8,67.965446
-10.0,1,67.965563
9.3,8,67.96807
